"Group","Gender","Age","Wind.Direction","Height","Distance","Angle","Offset","Score.1","Score.2"
"N","F",65,"N",29.4259944874793,90.8888753812634,54.1226362623274,76,29,23
"N","M",35,"E",61.6191178150475,82.8171594660264,29.3584907799959,42,60,47
"N","M",87,"E",54.7275027111173,88.1975464691016,33.2932040840387,42,37,64
"V","M",104,"N",51.2853720569983,94.5438961653299,41.8184788711369,55,83,91
"P","M",22,"N",64,69.887770532603,67.4331136792898,29,34,69
"N","M",104,"N",37.6009940756485,89.9273323480956,34.8780756257474,69,34,44
"E","M",19,"W",57.0324186272919,84.4223274138157,59.579213000834,45,63,65
"V","F",82,"W",63.3905124850571,49.6947329760132,14.8818104714155,45,63,34
"P","M",100,"E",33.4615930467844,82.8530615593706,29.3814607337117,68,53,68
"V","M",83,"E",35.9089351249859,80.959803439052,28.2129832543433,40,87,63
"N","M",41,"N",48.4918468082324,68.6573525343227,22.0249494165182,34,62,44
"P","F",101,"N",33.8783196555451,19.7688035385077,83.8023701496422,15,27,53
"P","M",90,"W",44.602282686159,24.7570507570458,7.50521389767528,46,39,30
"E","M",58,"N",61.7880568755791,88.738392335923,56.2353083305061,63,29,3
"V","M",62,"S",56.091636179015,73.5709657091964,24.2736716754735,31,80,25
"N","F",64,"W",51.1680648829788,33.3137339760452,9.86134150996804,75,62,43
"E","F",89,"E",61.679030158557,95.0381394793575,45.48704251647,61,23,65
"N","M",63,"N",63.2126763528213,26.7904684673577,8.0515138246119,46,56,10
"N","M",38,"E",41.2523068664595,52.5013986303781,15.8285751566291,46,63,48
"P","M",54,"W",49.0203075474128,93.5690568417315,50.4423214867711,49,58,48
"N","M",92,"N",33.0383034916595,70.5858650337661,67.1197355166078,40,65,56
"V","F",63,"S",33.2492800178006,93.571744490636,50.4373808205128,35,81,86
"V","M",110,"E",37.6372199654579,41.619550054546,12.310414519161,64,78,72
"P","M",35,"W",43.9762540627271,94.6304836489278,47.8966061212122,50,63,57
"E","M",58,"W",38.4976592818275,92.4867972178741,37.8401078470051,51,31,46
"P","F",95,"N",43.6761021083221,71.4568205792526,66.7224213294685,17,72,84
"N","F",73,"W",59.8003785768524,50.9376025611899,74.7026589512825,77,41,39
"V","F",49,"N",31.4876660062,18.1520216449099,84.2168276011944,45,71,25
"V","M",89,"N",63.6225693719462,54.5153397887324,16.5273253060877,36,60,90
"N","F",41,"W",50.6714321244508,92.2799330622446,37.5567924417555,72,58,55
"V","F",108,"S",44.0006810156628,93.1922478183635,51.0954937152565,43,62,84
"N","F",97,"W",52.7142628347501,92.2393341781596,52.4975540302694,69,40,27
"P","M",41,"W",59.788159513846,45.4883671573904,13.5161524452269,31,27,55
"N","F",99,"W",40.3770110625774,61.1265090642739,71.0474532097578,76,54,25
"N","M",107,"E",30.3484840355814,59.6886814284712,71.5937280468643,55,63,71
"E","M",66,"W",43.2028434686363,77.2093667984365,26.1105144582689,47,39,42
"P","F",108,"N",31.5165949212387,71.1453680071008,66.8653296306729,20,44,3
"V","M",64,"E",53.5383383790031,90.9219276551043,54.0863329730928,41,66,56
"V","M",23,"W",58.2809051498771,71.667858391544,23.3749489672482,42,80,63
"E","F",69,"S",60.9537804462016,63.8023243050948,20.0009297393262,57,24,3
"P","F",81,"S",63.3208370599896,33.7001376889649,9.97147953137755,16,23,30
"E","M",30,"E",57.5267213340849,94.9601292999597,46.3406766951084,51,33,45
"P","F",33,"W",45.6899376194924,94.8710874254769,43.1083733215928,16,71,59
"V","F",54,"N",63.8277907827869,94.5059871173802,41.7014764435589,34,62,24
"V","F",99,"E",34.4676655754447,35.4834059787203,79.5156758651137,36,80,68
"P","M",65,"S",23,94.9722931639,46.2466502003372,47,34,17
"N","F",66,"S",32.5334200486541,93.3096768960781,50.8997001685202,75,63,44
"E","M",77,"N",39.1972253005952,94.9965659972045,43.9662301726639,43,38,70
"P","F",87,"W",38.2143797297031,85.8402464442821,31.4281515218318,19,47,31
"V","M",72,"W",63.7053826507181,92.9592962775394,51.4663803204894,34,82,39
"N","M",89,"E",63.6490579629317,79.4476467807521,27.3351460695267,46,37,65
"P","F",100,"E",38.4210521569476,71.0660031590276,23.098403327167,27,47,68
"P","F",51,"N",50.2031214646995,46.5844001507248,76.1337758228183,21,67,94
"P","M",28,"W",37.0538148032501,74.1352728490723,65.4522503167391,68,60,61
"E","F",107,"W",30.6955528967083,36.117796715074,10.6686139851809,56,55,21
"P","F",77,"N",32.0171106969938,51.3956711353744,15.4519615322351,27,46,69
"E","M",96,"W",45.5248128362,95.0164241047773,44.1805380396545,45,34,27
"V","M",76,"E",46.5627158181742,22.7601813791032,6.97637086734176,53,75,60
"N","M",44,"W",30.9019987192005,63.0815325179322,70.2857538871467,40,40,53
"N","M",37,"S",46.6320787994191,74.2630475014201,65.3896799869835,42,34,9
"E","M",29,"W",41.277117501013,65.1524260057426,20.5469535663724,41,47,61
"E","M",69,"W",59.1466699419543,79.2584150455798,27.2283456288278,41,36,41
"P","M",75,"S",29,89.0837019734924,34.0763577260077,61,32,15
"V","F",84,"W",49.3243143977597,22.9301527858945,7.0210986956954,41,61,33
"P","M",74,"E",55.9841589070857,71.771352878299,66.5771393477917,46,58,60
"E","M",47,"E",49.8251981977373,74.8997463771401,24.9250137619674,50,36,51
"P","M",63,"E",35.6736545078456,86.798334417884,57.8465291671455,49,32,56
"P","F",64,"N",63.2436934849247,85.8023989063995,31.4002933166921,19,52,20
"P","F",42,"E",41.1751934075728,28.2328359505398,8.44397066161036,24,22,49
"P","M",94,"W",35.1467013377696,50.340160498354,15.0968765839934,36,47,28
"V","M",60,"W",51.7278299937025,94.3767211686412,48.6695471964777,60,71,45
"V","M",82,"S",31.8144809454679,29.4419494218119,8.77623692154884,47,70,32
"E","M",24,"S",37.4784739194438,57.607627865596,72.3650770634413,43,61,26
"E","M",64,"W",49.3494725795463,94.9141621479978,46.6482587903738,37,64,43
"P","M",60,"E",30.3303387071937,65.4334999044208,20.6621693260968,36,47,55
"E","M",51,"N",33.5651615606621,69.1168198779725,67.7741871960461,56,17,81
"E","M",51,"E",59.051005680114,87.3743206181284,57.3900600336492,33,30,52
"N","M",103,"E",63.5891355192289,87.8194860512405,32.9745985940099,36,32,69
"E","M",50,"N",60.8062420021743,95.0499429298451,44.9662153422832,48,51,66
"N","M",99,"S",64.9141568560153,81.0350356354639,28.2578589394689,34,56,44
"P","M",96,"E",51.343169445172,45.1771358447496,76.5825471282005,65,29,67
"N","F",104,"W",57.1912475032732,94.9249894108745,43.4187941998243,77,54,23
"P","M",20,"N",66,46.8787395452918,76.0390916280448,54,38,68
"N","M",92,"W",43.4624888114631,21.4640703377792,83.362984675914,58,26,29
"E","M",30,"W",30.4150135982782,80.8448711151826,61.8553427048028,35,63,60
"V","M",49,"E",58.6732412921265,93.0399461502795,51.3404319249094,33,74,51
"V","M",20,"W",52.3775650700554,67.035989324653,68.6702389828861,29,72,65
"V","M",48,"N",52.7864696448669,79.0392414101125,62.89455704391,67,69,63
"P","M",28,"E",37.2490407191217,32.1972626358087,80.4549678787589,45,69,44
"E","F",46,"W",32.7471151864156,18.6411468568277,84.091905336827,48,63,52
"P","F",92,"N",36.7764043435454,35.5527359729677,79.4955834932625,18,28,53
"E","M",91,"W",44.2621653815731,86.0340535320887,58.4282884001732,40,21,29
"N","F",60,"W",38.2676473697647,16.2013032655056,5.28886888176203,74,60,45
"V","M",73,"N",47.6966425031424,67.1722345402965,68.6126091144979,43,64,13
"V","F",34,"S",29.7388494005427,24.7577806475718,82.4945914372802,36,64,29
"E","M",51,"W",43.8363280883059,72.5664555778156,23.7945552170277,44,48,49
"E","M",97,"W",35.1516789058223,73.4746014217943,65.7727699540555,40,71,27
"V","M",22,"N",49.4190583350137,90.0252628322801,34.9752933532,48,84,59
"N","M",105,"E",61.9406050657853,95.0443522435059,44.6639120206237,42,37,70
"V","M",80,"S",58.3078358611092,41.7081951833122,12.337543014437,70,76,15
"E","M",76,"S",51.2320025516674,94.912339805266,43.3407218754292,51,62,88
"N","F",47,"W",33.9283801363781,93.7099715441848,50.1769266091287,72,48,51
"V","M",38,"E",46.9742102585733,83.0474958199113,29.5064502581954,50,81,48
"E","F",32,"S",49.0221130596474,92.4271838090794,52.2426738031209,49,65,43
"V","M",64,"S",44.2908885963261,60.1253146231917,18.5709684714675,65,87,21
"N","F",26,"W",158.767953567905,41.7137130986383,12.3392324335873,74,45,62
"V","F",71,"W",52.7570735812187,88.6596141077653,56.305207554251,39,60,39
"E","M",19,"N",32.4998631915078,91.4612503320539,36.5279876440763,59,32,88
"N","F",25,"N",34.5679871998727,85.1781326014988,30.9487599134445,77,64,9
"P","F",65,"W",30.3342402484268,94.3922877173001,48.6268782243133,20,38,43
"E","M",61,"E",47.561087355949,31.2605327169504,9.2818065173924,37,18,55
"V","F",103,"S",51.503318102099,89.7476814902697,34.7021181695163,40,83,99
"E","M",30,"S",60.9744726326317,90.987455463304,54.0139275975525,35,44,90
"P","F",22,"E",56.1372877284884,91.8171063844319,53.0410118959844,19,48,42
"V","F",81,"N",58.3492154730484,93.9656129154556,40.3429900482297,40,78,17
"V","M",103,"W",44.848194045946,62.4523674125299,70.5333635024726,44,71,23
"P","M",99,"W",51.8839654205367,93.8643879080383,40.1304782740772,65,52,25
"N","F",58,"N",29.0149243390188,74.5763863085526,24.7645787335932,78,27,86
"E","F",54,"S",61.519846602343,55.9716845651969,72.956507448107,63,52,27
"N","F",53,"N",49.005351960659,69.174571380931,22.2511852532625,70,67,28
"V","M",53,"N",44.3525339066982,71.2845182274928,23.1984029151499,43,85,86
"E","F",70,"W",34.3275734717026,94.7572824474802,47.419576626271,56,30,40
"P","M",70,"W",52.0184556888416,56.2770544733182,17.1529371291399,47,32,40
"E","M",23,"N",57.8617210341617,41.0441225468412,77.8651418536901,63,17,32
"E","M",91,"S",56.9572797352448,25.436241830044,82.3132036067545,56,28,71
"V","F",37,"E",47.3685334986076,30.0207374079252,81.0636278241873,34,85,47
"N","F",66,"E",39.2947810729966,58.5026485674194,72.0360320433974,70,24,57
"N","F",63,"N",41.0162302199751,74.5431893459223,24.7481800056994,74,29,18
"V","F",39,"N",43.8788595497608,94.9602231353981,46.3399766013026,39,70,77
"V","F",81,"N",60.5839626220986,82.279989067148,29.018754158169,37,64,49
"V","M",103,"N",36.0294659286737,61.9391499867715,70.7335772924125,34,80,96
"N","M",82,"N",31.88537740428,81.9885698196654,61.1625679768622,63,50,42
"N","M",80,"W",36.6635699793696,76.6486888182621,64.1840095818043,46,21,35
"N","F",58,"W",50.4361582044512,51.6771713207079,15.5473842658103,73,40,46
"N","M",22,"N",57.4526349240914,46.058726004217,76.3021641410887,45,33,85
"N","F",23,"W",36.8335320176557,42.0414109759627,77.5602791830897,77,22,63
"E","F",37,"N",53.5064144758508,80.8909837308949,28.17203739658,57,68,26
"E","F",20,"W",47.6419529989362,25.4867479175689,82.2996654361486,65,59,65
"V","M",86,"S",32.5336386738345,86.461509262767,58.1060983799398,67,69,8
"N","M",21,"S",31.5763721065596,87.2059821922956,57.5251888670027,62,51,8
"P","M",69,"W",31.0305167557672,91.8429301416091,36.9911675527692,29,43,41
"N","M",76,"S",29.1189585514367,93.0761035049484,38.7168535031378,59,26,44
"E","M",103,"W",62.262242872268,94.7395667618344,42.5082807615399,42,68,23
"N","M",94,"W",42.9634110350162,48.0803226949222,75.6495276652277,43,31,28
"N","M",88,"N",61.9086217600852,83.2007448069999,29.6056794933975,40,49,98
"N","M",99,"S",46.4765795674175,94.1800315210112,40.8287448436022,56,63,89
"P","M",107,"N",74,73.1484544400707,24.0708119794726,40,73,0
"E","F",48,"W",40.0524016367272,69.210437873994,22.2669570334256,52,49,51
"E","F",59,"W",44.0234653167427,50.0153731196305,14.9884599260986,63,64,45
"V","F",72,"N",62.9070808803663,22.8976446664254,7.01254013925791,34,77,85
"E","M",21,"E",31.6090395599604,92.0761348836532,37.2878471016884,55,70,42
"N","M",32,"S",38.5765519086272,94.2090114834491,49.1011913307011,38,35,56
"N","F",74,"N",48.0138867422938,90.4861955437809,69.7265176102519,76,51,20
"N","M",60,"E",35.036352308467,94.7278950168937,42.4618708342314,61,65,55
"P","M",41,"W",59.6287802737206,94.9373020799954,46.5013188868761,65,59,55
"N","M",102,"S",61.4708134410903,59.8614309592219,18.4713102318347,46,21,39
"V","F",29,"S",56.5185100287199,88.037526341831,56.8426970392466,33,88,38
"E","F",109,"S",33.7864592690021,24.690542189159,7.48748000711203,60,45,38
"V","F",50,"E",51.7182310884818,61.910839879084,19.2554238252342,41,66,52
"E","F",86,"E",29.9561497876421,95.0338283923852,44.4312890432775,64,20,64
"N","M",104,"W",41.4378658495843,63.8002305950441,69.9999077618122,30,35,23
"P","F",45,"W",61.0750047434121,79.6067671652025,62.5745457038283,25,22,53
"E","M",44,"S",37.9052532715723,61.1790148188112,71.0272876732051,32,45,42
"N","F",25,"S",40.5917335785925,92.6775451816693,38.1116695515811,73,25,24
"V","M",82,"W",50.1080565424636,62.5243921184015,19.4948601722717,65,66,34
"N","F",50,"S",46.2825915748253,29.2553812676765,81.2752308696508,77,57,33
"V","M",34,"W",40.2973255161196,60.9156525827637,18.8717212900519,51,62,58
"P","M",56,"N",150.302594432607,29.4344486132412,8.77416629344225,61,41,29
"N","F",34,"W",58.6453200327232,42.644534605733,77.3745163343847,72,61,58
"N","M",26,"W",39.8001097040251,41.1280614341654,12.1604084782302,60,26,62
"P","F",30,"S",29.8965344317257,89.3388817435038,34.3125136196613,21,64,23
"P","M",33,"N",65,69.5480879567997,22.4159737676382,48,50,80
"E","M",73,"W",59.7162536391988,94.8266445309635,47.1135537326336,45,71,39
"P","F",27,"N",51.8022577483207,68.6288246523346,67.9874641261995,28,60,64
"P","F",40,"E",34.9763150578365,36.0461983806572,10.6477652490139,27,68,48
"V","F",47,"S",157.82777238288,59.2096051741574,18.2267316803336,35,89,76
"P","M",77,"W",58.3357709757984,94.3714873111755,41.3162174634635,58,47,37
"V","F",65,"E",46.7867822367698,40.7229513689698,77.9627209529281,36,63,57
"V","M",69,"E",41.4022616874427,40.1663055878693,78.131161890924,46,62,58
"N","M",58,"W",32.8114976156503,47.9043290197093,14.2931046895683,65,40,46
"E","F",69,"S",42.9038143958896,36.8604293517054,79.1143871843815,67,27,67
"N","M",25,"E",37.9030561400577,22.4219151313412,83.1124874204397,43,40,43
"E","F",25,"W",48.7470386112109,45.7512602342033,13.5997644066811,62,54,63
"V","M",103,"N",35.6881268946454,46.9844810582302,13.9949942938983,49,73,75
"V","M",40,"E",39.6355687286705,31.0551721604799,80.7756419479847,52,77,48
"P","M",45,"S",31,57.0785928411226,72.557723838836,52,68,62
"E","F",99,"E",55.141898564063,94.6412839441736,42.1409230306745,51,46,68
"P","M",97,"W",32.2888579824939,29.6390251465367,8.83068293333054,43,23,27
"V","M",37,"S",57.2563239289448,68.0632824192669,68.2321835309267,39,73,46
"N","F",94,"S",29.5740731200203,94.1231676119594,49.3054207414389,76,28,81
"V","M",93,"N",42.0728698316962,88.3422193356329,33.4174435772002,36,80,40
"V","M",107,"W",59.8809473831207,88.7530691101844,56.2222376465797,65,88,21
"P","M",55,"W",43.1760155782104,87.0992931096749,57.6100808009505,47,60,47
"V","F",56,"E",45.3500142050907,68.5574310347383,68.0185008049011,44,64,54
"P","F",41,"W",42.8615392865613,93.3156153030958,50.8896259590983,16,51,55
"V","F",21,"E",51.1126354662701,87.9187803360895,33.0574544891715,33,88,42
"N","F",101,"N",64.3328839410096,17.3922736385928,84.4100815430284,77,68,8
"P","M",102,"W",37.8646403774619,88.2706986458314,33.3558586798608,65,27,24
"E","M",37,"S",38.4840660979971,43.4936602115475,12.8888368979096,33,35,15
"V","M",46,"E",40.8599810674787,51.1932160898559,15.3835235349834,37,85,50
"E","F",32,"S",52.9173286128789,84.5908433238936,30.5368352867663,54,21,92
"P","M",98,"N",67,33.0138301023534,9.77609621360898,61,43,93
"V","M",86,"S",55.2443538187072,15.951973637959,84.7738673910499,46,63,67
"V","F",62,"S",34.7933984529227,93.3884627699668,39.2353885993361,41,64,10
"P","F",85,"S",41.0410904251039,42.4409704290172,12.5626667030156,19,66,92
"V","M",82,"N",46.8556428235024,22.7324690519558,6.9690833799541,44,63,77
"N","M",103,"E",33.1052549825981,20.5537601500642,83.5995439998806,32,61,69
"V","F",101,"N",33.21856180951,94.9597067268086,43.6561750620604,44,75,38
"P","M",30,"E",59.3535386482254,64.9270671195223,20.4549667425454,57,36,45
"E","M",108,"E",62.1796167027205,51.2901178363075,15.4162604920566,37,26,71
"E","F",54,"N",30.9957014480606,31.4994930557189,9.34877086430788,55,52,3
"P","F",105,"E",37.9751737583429,93.3001057956472,50.915900953114,17,40,70
"P","M",70,"W",60.9701396245509,87.4853037415828,57.3001595586538,63,22,40
"V","F",79,"N",35.5771269267425,90.5610996941238,35.5248743481934,34,77,77
"N","M",92,"N",43.2230483144522,85.6925419818882,31.3197529129684,55,51,42
"P","F",22,"E",36.2511094827205,27.1200484056722,81.8591783940792,24,35,42
"P","F",92,"W",42.6978316819295,52.5564715380913,15.8474603295326,25,26,29
"N","F",58,"E",57.9205080401152,80.5301206667714,62.0410559140146,74,44,54
"V","M",106,"W",58.0990247577429,44.9257339088226,76.6620486043394,38,70,22
"E","M",23,"N",60.2218135101721,58.7226673994222,18.0454706586897,41,51,98
"N","F",105,"W",55.6229548631236,77.3271296273218,63.8270392641425,70,52,23
"V","F",107,"N",63.5142358215526,84.6602631625798,59.4150871224701,39,73,50
"P","M",94,"N",74,19.6997969358561,6.17984980344772,39,62,70
"P","M",51,"S",30,56.3965242232245,72.8041276708245,47,30,23
"N","F",28,"W",42.0632458478212,94.4069459363229,41.4137650281191,74,23,61
"N","F",98,"E",55.2125164754689,90.7626715804772,35.7400557026267,73,56,68
"E","F",86,"N",59.3734810734168,59.0359908512475,71.8380361236632,65,41,67
"E","M",21,"N",48.2476990176365,94.0339963847475,49.5077790878713,38,53,3
"E","F",84,"W",34.9461881509051,55.3450849820402,73.179749827832,60,30,33
"N","M",95,"S",29.5998442452401,82.4502446958574,60.8743537217379,66,35,36
"V","F",90,"N",37.8889572424814,45.2599536682223,13.4436864219606,36,82,54
"E","M",24,"S",45.4296858962625,78.6073015959423,26.8656687997282,60,27,3
"V","F",18,"W",63.0981752974913,95.0411944834684,45.4196550138295,37,68,66
"E","F",98,"W",34.6257226960734,57.4400044307347,72.4262631684542,48,38,26
"P","F",52,"W",48.6315455324948,35.798185319239,10.575643889606,20,51,49
"P","M",74,"N",70,22.0598586656455,6.79263386875391,69,23,75
"P","F",87,"W",41.8590466268361,92.0728959866523,52.7163514867425,15,31,31
"V","M",34,"E",30.7030583964661,94.9910359812013,43.914053235203,64,73,46
"P","M",45,"N",62,63.4054082198802,19.8426584154367,43,28,78
"E","F",71,"W",30.1568316938356,62.9505475743037,70.3375028073788,65,38,39
"P","M",38,"S",23,43.3489546952446,12.8438045457006,31,24,30
"P","M",96,"E",52.3969487324357,65.3801854805544,20.6402731873095,65,73,67
"E","F",38,"N",33.246764072217,28.2309381072,81.5565484948456,57,70,50
"V","F",42,"S",49.1485654683784,73.2129845410826,24.1016673110425,32,78,86
"E","F",22,"E",38.4253243962303,94.998938134223,43.9894371293485,65,36,42
"V","F",55,"N",50.7442971067503,90.7288108436398,54.2964392714202,36,85,82
"P","F",38,"E",54.0028208140284,55.2549908427148,16.7882970534265,26,73,48
"E","M",20,"S",38.6750376699492,77.6568410417629,26.3489094376564,39,22,46
"P","M",42,"W",54.9594080112875,92.1039257794303,52.6760331168771,43,21,54
"N","F",24,"N",43.1178663764149,37.7935090438648,78.8397668302059,78,47,95
"P","F",73,"S",38.3951739612967,94.2372041394983,49.0318627469242,21,57,93
"E","M",29,"N",50.5556562067941,35.9569010461756,10.6217804551125,62,25,9
"E","F",63,"E",54.1143590174615,76.8353187691471,64.0864775329828,56,68,56
"V","F",66,"S",37.6578000606969,76.5379051007262,64.2416708730161,44,81,87
"N","F",38,"N",36.0601019943133,23.7470637487853,82.7631927281618,76,33,94
